path,text,quality_level,content_label,thesis_score
v079/v079_c026.mp4,"Tại Thừa Thiên Huế, trong hơn một tuần từ ngày 5 đến 13 tháng 10, tổng lượng mưa đã đạt 2.276 mm, vượt qua kỷ lục được ghi nhận vào năm 1999.",HIGH,WEATHER_CORE,95
v079/v079_c036.mp4,"Với những diễn biến mưa lũ phức tạp ở nhiều vùng miền trên cả nước thì số trận mưa lớn cực đoan ngày càng gia tăng,",MEDIUM,WEATHER_CORE,70
v080/v080_c000.mp4,"Chiều nay, vùng áp thấp trên biển Đông đã mạnh lên thành áp thấp nhiệt đới",HIGH,WEATHER_CORE,90
v080/v080_c002.mp4,"Vùng nguy hiểm trên biển Đông trong 24 giờ tới được dự báo là vị tuyến 9 đến 12,5 độ vị Bắc",HIGH,WEATHER_CORE,85
v080/v080_c004.mp4,Toàn bộ tàu thuyền hoạt động trong vùng nguy hiểm đều có nguy cơ chịu tác động của gió giật mạnh và sóng lớn.,HIGH,WEATHER_CORE,85
v080/v080_c005.mp4,Thông tin chi tiết về vùng áp thấp nhiệt đới này chúng tôi sẽ chuyển đến quý vị trong bản tin thời tiết lúc gần 18 giờ.,HIGH,WEATHER_SUPPORT,70
v080/v080_c006.mp4,Còn hiện tại thì mưa lũ đã khiến cho một số khu vực bị ngập lụt tuyến quốc lộ 1A qua địa bàn tỉnh Quảng Nam đã bị chia cắt hoàn toàn.,MEDIUM,WEATHER_CORE,80
v080/v080_c008.mp4,Từ Tâm Kỳ ra đến huyện Thăng Bình thì có 2 điểm ngập sau thế này và các phương tiện giao thông hiện tại không lưu thông được.,MEDIUM,WEATHER_CORE,70
v080/v080_c011.mp4,Đặc biệt là từ ngày 23 đến sáng nay thì lượng mưa trên các tuyến của tỉnh Quảng Nam cũng khá lớn.,HIGH,WEATHER_CORE,85
v080/v080_c017.mp4,Từ sáng nay đến thời điểm hiện tại thì lượng mưa tại thành phố Tâm Kỳ cũng như các huyện đồng bằng đã giảm.,HIGH,WEATHER_CORE,85
v080/v080_c018.mp4,Tuy nhiên các huyện miền núi thì lượng mưa vẫn đang tiếp tục xảy ra.,MEDIUM,WEATHER_CORE,60
v080/v080_c019.mp4,Lượng mưa không lớn nhưng các huyện miền núi cũng đang chủ động có phương án để phòng chống lục bão theo phương án 4 tại chỗ để đề phòng tình trạng sạt lở đất có thể xảy ra và gây hại cho người dân.,MEDIUM,WEATHER_CORE,65
v080/v080_c020.mp4,Còn tại huyện miền núi Nam Trà My thì tình trạng sạt lở cũng đang diễn ra nghiêm trọng.,HIGH,WEATHER_CORE,85
v080/v080_c023.mp4,"Hiện huyện Nam Trà My vẫn đang có mưa lớn, mực nước các sông đang lên nhanh.",HIGH,WEATHER_CORE,85
v080/v080_c026.mp4,"Còn tại tỉnh Quảng Ngãi, đến sáng nay thì mưa to tiếp tục kéo dài khiến cho lũ trên các sông Trà Bồng, Sông Vệ, Trà Câu trên địa bàn tỉnh vượt mức báo động ba, gây chia cắt nhiều địa phương, làm giao thông tê liệt.",HIGH,WEATHER_CORE,95
v080/v080_c029.mp4,"Tình trạng ngập lụt cũng xảy ra tại các huyện Bình Sơn, Sơn Tịnh, Nghĩa Hành, Đức Phổ, Tư Nghĩa.",HIGH,WEATHER_CORE,90
v080/v080_c031.mp4,"Từ tối qua đến sáng nay, trên địa bàn tỉnh Bình Định cũng có mưa to đến rất to gây ngập úng quốc bộ tại nhiều khu vực.",HIGH,WEATHER_CORE,90
v080/v080_c047.mp4,"Theo như dự bảo, trong những ngày tới, tỉnh Bình Định tiếp tục có mưa to đến rất to,",MEDIUM,WEATHER_CORE,75
v080/v080_c051.mp4,Cũng do mưa lũ mà đường sắt qua Quảng Nam đã bị cuốn trôi nhiều đoạn.,HIGH,WEATHER_CORE,85
v081/v081_c004.mp4,Đầu tiên thì tôi sẽ cập nhật về tình hình mưa tại đây.,MEDIUM,WEATHER_SUPPORT,40
v081/v081_c007.mp4,Theo đó thì lũ trên các sông cũng đang có xu thế là xuống dần.,HIGH,WEATHER_CORE,80
v081/v081_c008.mp4,"Dự báo đến đêm nay và sáng mai, lũ trên sông Bồ tại Phú Ốc sẽ giảm xuống dưới mức báo động 3 khoảng 10 cm.",HIGH,WEATHER_CORE,90
v081/v081_c010.mp4,"Trên sông Côn tại Thạnh Hòa, mực nước đã giảm và hiện đang ở quanh mức báo động 2.",HIGH,WEATHER_CORE,85
v081/v081_c016.mp4,Nguy cơ sạt lở sẽ gia tăng khi mưa quay trở lại.,HIGH,WEATHER_CORE,80
v081/v081_c021.mp4,Và cuối cùng là phần dự báo cho các thành phố trong đêm nay và ngày mai.,HIGH,WEATHER_SUPPORT,50
v081/v081_c024.mp4,"Đêm nay, Huế có lúc có mưa rào nhẹ, nhiệt độ thấp nhất là 22 độ C.",HIGH,WEATHER_CORE,90
v081/v081_c025.mp4,"Ngày mai, trời tạnh ráo, đan xen có những khoảng nắng, nhiệt độ cao nhất đạt 26 độ.",HIGH,WEATHER_CORE,90
v081/v081_c026.mp4,"Đà Lạt đêm nay khả năng không có mưa, nhiệt độ thấp nhất chỉ 15 độ.",HIGH,WEATHER_CORE,90
v081/v081_c027.mp4,Ngày mai trời nắng cả ngày và nhiệt độ cao nhất là 22 độ.,HIGH,WEATHER_CORE,90
v082/v082_c000.mp4,Sau đây là những thông tin dự báo thời tiết và chuẩn bị có đợt một không khí lạnh sắp tràn xuống miền Bắc và không tin cụ thể như thế nào thì chúng ta cùng chờ đợi những thông tin cập nhật về tình hình không khí lạnh từ anh Thanh Tùng.,MEDIUM,WEATHER_SUPPORT,50
v082/v082_c002.mp4,Đợt không khí lạnh sắp tới có cường độ không mạnh và sẽ chưa đủ để làm thời tiết miền Bắc chuyển sang rét.,HIGH,WEATHER_CORE,85
v082/v082_c003.mp4,"Thưa quý vị, hiện nay khối không khí lạnh vẫn còn ở khá xa, cách biên giới phía Bắc của chúng ta khoảng 500 km.",HIGH,WEATHER_SUPPORT,60
v082/v082_c004.mp4,"Với tốc độ di chuyển khá chậm, khả năng đến sáng thứ Hai mới bắt đầu ảnh hưởng đến khu vực vùng núi phía Bắc, gây ra mưa nhỏ.",HIGH,WEATHER_CORE,85
v082/v082_c005.mp4,"Khu vực đồng bằng, bao gồm thủ đô Hà Nội, sẽ chịu ảnh hưởng của không khí lạnh vào thứ Hai, với nhiệt độ giảm khoảng 3 độ so với ngày Chủ nhật, xuống còn 26 độ.",HIGH,WEATHER_CORE,90
v082/v082_c006.mp4,"Thời tiết sẽ chuyển từ trạng thái nắng ấm sang mưa nhỏ, khiến chúng ta cảm thấy lạnh hơn.",HIGH,WEATHER_CORE,85
v082/v082_c007.mp4,"Đến thứ 3, nhiệt độ sẽ tiếp tục giảm thêm 2 độ nữa, xuống còn 24 độ.",HIGH,WEATHER_CORE,90
v082/v082_c008.mp4,"Khả năng đến cuối tuần sau, nhiệt độ sẽ tiếp tục giảm sâu khi không khí lạnh tràn xuống mạnh hơn.",HIGH,WEATHER_CORE,85
v082/v082_c009.mp4,Khu vực Nam Bộ cần lưu ý đến khả năng xuất hiện những cơn mưa nhỏ trở lại vào chiều mai.,HIGH,WEATHER_CORE,85
v082/v082_c010.mp4,Mặc dù mưa chỉ xảy ra trên khoảng 1/3 diện tích khu vực Nam Bộ.,MEDIUM,WEATHER_CORE,60
v082/v082_c011.mp4,Chúng ta cũng cần phải đề phòng các hiện tượng thời tiết nguy hiểm như tố lốc và gió giật có thể xảy ra trong cơn dông.,HIGH,WEATHER_CORE,85
v082/v082_c012.mp4,"Khả năng đến hết tháng 11, khu vực Nam Bộ sẽ dần chuyển sang mùa khô.",HIGH,WEATHER_CORE,85
v082/v082_c013.mp4,Xin được cập nhật những thông tin dự báo thời tiết chi tiết cho một số thành phố trong đêm nay và ngày mai.,HIGH,WEATHER_SUPPORT,60
v082/v082_c014.mp4,"Thành phố Hải Phòng đêm nay không có mưa, nhiệt độ thấp nhất là 23 độ.",HIGH,WEATHER_CORE,90
v082/v082_c015.mp4,"Sáng sớm mai có xuân mùa nhẹ, đến trưa chiều thì trời hừng nắng ấm.",HIGH,WEATHER_CORE,85
v082/v082_c016.mp4,Nhiệt độ cao nhất 28 độ.,HIGH,WEATHER_CORE,80
v082/v082_c017.mp4,"Thành phố Đà Nẵng có thời tiết ổn định với nắng ráo, nhiệt độ vào buổi đêm khoảng 23 độ.",HIGH,WEATHER_CORE,85
v082/v082_c018.mp4,"Chưa chiều mai thì nhiệt độ tăng lên, đã đến mức 29 độ, nắng vừa phải.",HIGH,WEATHER_CORE,85
v082/v082_c019.mp4,"Tại thành phố Hồ Chí Minh, sau cơn mưa nặng hạt vào buổi chiều, tối và đêm nay sẽ ngừng mưa, trời mát với nhiệt độ khoảng 25 độ.",HIGH,WEATHER_CORE,90
v082/v082_c020.mp4,"Chiều mai, khu vực thành phố Hồ Chí Minh sẽ có mưa trở lại, trong khi buổi sáng và trưa trời nắng mạnh với nhiệt độ cao nhất đạt 33 độ.",HIGH,WEATHER_CORE,90
v083/v083_c000.mp4,"Không chỉ Lào Cai có mưa lớn dẫn đến lũ ống, tại nhiều nơi ở miền Bắc như khu vực Đồng Bằng cũng đã ghi nhận lượng mưa sối xả từ gần 100 đến hơn 200mm,",MEDIUM,WEATHER_CORE,75
v083/v083_c002.mp4,"Dự báo là mưa còn tiếp diễn trong đêm nay và sáng mai. Tâm mưa lớn dịch lên khu vực vùng núi Lai Châu, Yên Bái, Sơn La, Hà Giang, Tuyên Quang.",HIGH,WEATHER_CORE,90
v083/v083_c003.mp4,"Cảnh báo có nơi mưa rất to trên 80mm. Ngoài nguy cơ xảy ra lóc xét mưa đá và gió giật mạnh, vùng núi cần đề phòng, lũ quét, sạt lở đất, cục bộ.",HIGH,WEATHER_CORE,95
v083/v083_c004.mp4,"Mưa kèm theo không khí lạnh xuống nên đêm nay Đông Bắc Bộ và Thanh Hóa sẽ chuyển lạnh, nhiệt độ thấp nhất dưới 22 độ.",HIGH,WEATHER_CORE,90
v084/v084_c000.mp4,"Còn bây giờ sẽ là những thông tin dự báo thời tiết. Hôm nay Hà Nội chuyển nắng rồi, trời có vẻ nóng hơn.",MEDIUM,WEATHER_SUPPORT,60
v084/v084_c006.mp4,Thế nhưng nhiệt độ ở nhiều nơi đã cộng từ 1 cho tới 6 độ so với ngày hôm qua.,MEDIUM,WEATHER_CORE,70
v084/v084_c007.mp4,"Trong đó thì ở Mường La, Vinh hay Đồng Hới thì đều là những nơi lên mức nắng nóng 35 cho tới 38 độ.",MEDIUM,WEATHER_CORE,75
v084/v084_c008.mp4,Sang tới ngày mai thì dự báo nắng nóng sẽ còn gia tăng hơn nữa.,HIGH,WEATHER_CORE,80
v084/v084_c009.mp4,Rõ nhất là ở khu vực phía Tây Bắc Bộ và Thanh Hóa cho tới Quảng Ngãi.,HIGH,WEATHER_SUPPORT,60
v084/v084_c011.mp4,Thưa quý vị có thể thấy là màu cam đỏ của mức nhiệt 35 đến 38 độ sang tới ngày mai sẽ lan rộng hơn.,MEDIUM,WEATHER_CORE,70
v084/v084_c016.mp4,Đây cũng là những nơi nắng nóng nhất trong đợt này.,HIGH,WEATHER_CORE,70
v084/v084_c018.mp4,Quý vị lưu ý khoảng thời gian từ 10h đến 16h sẽ là thời điểm nắng gắt nhất trong những ngày này.,HIGH,WEATHER_CORE,85
v084/v084_c021.mp4,Tiếp theo sẽ là phần dự báo thời tiết cho một số thành phố trong đêm nay và ngày mai.,HIGH,WEATHER_SUPPORT,60
v084/v084_c022.mp4,"Tại thủ đô Hà Nội dự báo sáng sớm mai có sương mùi nhẹ, khung khí dịu mát 25 độ.",MEDIUM,WEATHER_CORE,75
v084/v084_c023.mp4,"Ngày mai nắng nhiều hơn hôm nay, cảm giác oi nóng 32 độ.",HIGH,WEATHER_CORE,85
v084/v084_c024.mp4,"Huế đêm nay tạnh sáo, trời có gió thổi nhẹ, nhiệt độ thấp nhất 24 độ.",HIGH,WEATHER_CORE,90
v084/v084_c025.mp4,"Sáng ngày mai, nắng mạnh, nhiệt độ tăng lên 37 độ.",HIGH,WEATHER_CORE,90
v084/v084_c026.mp4,"Cần Thơ đêm nay không mưa, dịu mát 25 độ.",HIGH,WEATHER_CORE,90
v084/v084_c027.mp4,"Chưa phải chiều mai, trời cũng nắng nhiều và nóng 34 độ.",MEDIUM,WEATHER_CORE,70
v085/v085_c000.mp4,"Chiều nay, bão số 2 đã suy yếu. Theo thống kê từ nhiều tỉnh thành, bão số 2 gây một số thiệt hại về tài sản, chưa có thống kê thiệt hại về người.",HIGH,WEATHER_CORE,85
v085/v085_c003.mp4,"Sông thời tiết tại khu vực đảo Hòn Mê đang hứng nắng, gió nhẹ, thuận lợi cho công tác cứu hộ cứu nạn.",MEDIUM,WEATHER_SUPPORT,60
v085/v085_c005.mp4,"Tại Hà Tĩnh, mưa lớn khiến gần 13.000 hectare hoa màu và lúa hè thu bị ngập úng do lúa mới gieo cấy hơn 1 tuần nên khả năng chết là rất lớn.",HIGH,WEATHER_CORE,95
v085/v085_c008.mp4,"Do ảnh hưởng của hoàn lưu bão số 2, các khu vực trong tỉnh Lào Cai vẫn đang có mưa trên diện rộng.",HIGH,WEATHER_CORE,90
v085/v085_c009.mp4,"Nhiều địa phương có mưa to, có nơi mưa rất to và có rông.",HIGH,WEATHER_CORE,85
v085/v085_c010.mp4,Cơ quan dự báo khí tượng Thủy Văn cảnh báo người dân đề phòng lốc xoáy xét đánh.,HIGH,WEATHER_CORE,85
v085/v085_c011.mp4,"Đối với khu vực Hạ Du, Thủy Điện lớn cần đề phòng ngập lụt sâu do xả lũ.",HIGH,WEATHER_CORE,85
v086/v086_c001.mp4,"Mặc dù cơn bão số 7 đã suy yếu thành áp thấp nhiệt đới, nhưng hoàn lưu sau bão kết hợp với không khí lạnh sẽ gây ra mưa lớn tại nhiều khu vực.",HIGH,WEATHER_CORE,90
v086/v086_c002.mp4,và dự kiến là đợt mưa này sẽ có thể là kéo dài đến thứ 6 tới đây. Và cụ thể là vùng mưa to sẽ tập trung tại những đâu thì ngay bây giờ tôi sẽ cập nhật đến Anh Dương và quý vị khán giả.,MEDIUM,WEATHER_CORE,60
v086/v086_c003.mp4,"Thưa quý vị, theo bản đồ mưa, vùng mưa to sẽ tập trung tại khu vực đồng bằng, ven biển Bắc Bộ, cùng với các tỉnh Yên Bái, Sơn La, Hòa Bình, Thanh Hóa, Nghệ An và Hà Tĩnh, với tổng lượng mưa từ 150 đến 250mm, và một số nơi có thể vượt quá 300mm.",HIGH,WEATHER_CORE,95
v086/v086_c004.mp4,"Với lượng mưa như vậy, tại các khu vực trũng thấp và những khu đô thị có khả năng xảy ra tình trạng ngập úng, trong khi tại vùng núi cần cảnh giác với nguy cơ sạt lở đất và lũ quét.",HIGH,WEATHER_CORE,90
v086/v086_c005.mp4,"Lũ trên các sông có thể dâng cao, đặc biệt tại những sông suối nhỏ, nơi nước rồn về nhanh, dễ gây ra ngập ngầm tràm; vì vậy, để đảm bảo an toàn tính mạng, bà con tuyệt đối không đi qua những ngầm tràm bị ngập và không đánh bắt cá hay vớt củi trên sông khi lũ về.",HIGH,WEATHER_CORE,90
v086/v086_c006.mp4,"Một thông tin rất đáng chú ý là ngay sau cơn bão số 7, khả năng Biển Đông sẽ tiếp tục xuất hiện bão do hiện tại có một áp thấp nhiệt đới đang ở khu vực miền Trung của Philippines.",HIGH,WEATHER_CORE,85
v086/v086_c007.mp4,"Khoảng ngày mai, áp thấp nhiệt đới sẽ đi vào khu vực Biển Đông và dự báo sẽ mạnh lên thành bão, hướng thẳng vào khu vực Trung Trung Bộ của nước ta.",HIGH,WEATHER_CORE,90
v086/v086_c008.mp4,Trong khi không khí lạnh đang dồn xuống thì hai hình thế này kết hợp với nhau sẽ khiến cho mưa lớn quay trở lại khoảng từ chiều tới ngày thứ 6 và kéo dài sang đến tuần sau.,HIGH,WEATHER_CORE,85
v086/v086_c009.mp4,"Lo ngại hơn cả là những khu vực vừa chịu thiệt hại nặng nề do mưa lũ, từ Quảng Bình đến Quảng Ngãi, sẽ trở thành trọng tâm của đợt mưa này.",HIGH,WEATHER_CORE,85
v086/v086_c010.mp4,"Bà con cần khẩn trương chuẩn bị ứng phó với nguy cơ mưa lớn và lũ lụt bằng các phương án sau đây, vì thời gian không còn nhiều.",HIGH,WEATHER_CORE,85
v086/v086_c012.mp4,"Còn bây giờ, chúng tôi sẽ chuyển sang thông tin dự báo chi tiết cho một số thành phố trong đêm nay và ngày mai.",HIGH,WEATHER_SUPPORT,60
v086/v086_c013.mp4,"Thành phố Hà Nội đêm nay có mưa to, nhiệt độ 21 độ, và ngày mai dự báo vẫn có mưa lạnh kéo dài cả ngày với nhiệt độ không vượt quá 24 độ.",HIGH,WEATHER_CORE,95
v086/v086_c014.mp4,"Thành phố Huế đêm nay có lúc mưa rào với nhiệt độ 23 độ, trong khi ngày mai mưa sẽ xảy ra ngắt quãng với lượng nhỏ, nhiệt độ cao nhất khoảng 29 độ.",HIGH,WEATHER_CORE,90
v086/v086_c015.mp4,"Thành phố Hồ Chí Minh đêm nay có mưa rào với nhiệt độ 24 độ, sáng đến trưa mai nắng gián đoạn với nhiệt độ 30 độ, và vào chiều có cảnh báo mưa to, trong cơn giông có thể xuất hiện lốc xoáy và gió giật mạnh.",HIGH,WEATHER_CORE,95
v087/v087_c001.mp4,"Vâng anh Dương, mưa lớn đã chấm dứt, các hồ chứa thủy điện, thủy lợi thì đang giảm dần lượng nước điều tiết nên lũ trên các sông xuống dần.",HIGH,WEATHER_CORE,90
v087/v087_c002.mp4,Nếu buổi sáng cả sông Côn Bình Định và sông Ba Phú Yên đều cảnh báo lũ khẩn cấp thì sang chiều con nước đã rút nhanh.,HIGH,WEATHER_CORE,85
v087/v087_c003.mp4,"Mực nước sông Côn rút hơn nửa mét, mực nước sông Ba thì rút khoảng 1-1,5m xuống dưới báo động 3.",HIGH,WEATHER_CORE,90
v087/v087_c004.mp4,Dự báo những giờ tới lũ sẽ tiếp tục giảm dần.,HIGH,WEATHER_CORE,70
v087/v087_c005.mp4,"Sang ngày mai, sông Côn xuống con cách báo động 2 là 20cm, còn sông Ba dưới mức báo động 1.",MEDIUM,WEATHER_CORE,75
v087/v087_c006.mp4,Nước ngập tại các vùng lụt cơ bản sẽ rút hết.,HIGH,WEATHER_CORE,80
v087/v087_c013.mp4,"Còn tại miền Bắc, không khí lạnh liên tục bổ sung xuống, gây nắng hanh ban ngày.",HIGH,WEATHER_CORE,85
v087/v087_c015.mp4,Nhiệt độ thấp nhất đêm nay tại Hà Nội và các nơi khác phổ biến từ 10 đến 14 độ.,HIGH,WEATHER_CORE,90
v087/v087_c016.mp4,"Vùng núi cao như Sapa, Lũng Cú, Tam Đảo hay Mộc Châu chỉ từ 3 đến 9 độ.",HIGH,WEATHER_CORE,90
v087/v087_c017.mp4,Có thể xảy ra hiện tượng sương muối gây hại cho cây trồng.,HIGH,WEATHER_CORE,85
v087/v087_c018.mp4,Còn bây giờ sẽ là dự báo trong một số thành phố trong đêm nay và ngày mai.,HIGH,WEATHER_SUPPORT,60
v087/v087_c019.mp4,"Thủ đô Hà Nội đêm nay không mưa, trời rét sâu 13 độ.",HIGH,WEATHER_CORE,90
v087/v087_c020.mp4,"Ngày mai sáng sớm có sương mù, chưa chiều trời nắng hanh khô 24 độ.",MEDIUM,WEATHER_CORE,75
v087/v087_c021.mp4,Độ ẩm thấp nhất chỉ 37%.,HIGH,WEATHER_CORE,85
v087/v087_c022.mp4,Thành phố Huế đêm nay có lúc mưa nhỏ trời rét 19 độ.,HIGH,WEATHER_CORE,85
v087/v087_c023.mp4,"Ngày mai mưa vẫn xảy ra ngắt quãng, nhiệt độ không quá 22 độ.",HIGH,WEATHER_CORE,85
v087/v087_c024.mp4,"Thành phố Đà Lạt đêm nay không mưa, trời rét 14 độ.",HIGH,WEATHER_CORE,90
v087/v087_c025.mp4,"Sáng đến trưa mai trời nắng nhưng vẫn khá rét, nhiệt độ cao nhất 19 độ.",HIGH,WEATHER_CORE,90
v088/v088_c000.mp4,Bây giờ thì sẽ là những thông tin dự báo thời tiết.,HIGH,WEATHER_SUPPORT,30
v088/v088_c002.mp4,"Hôm nay mặc áo khoác dày hơn, trời lạnh hơn.",MEDIUM,WEATHER_CORE,60
v088/v088_c005.mp4,"Bởi vì đã là cuối mùa rồi, không khí lạnh xuống không mạnh và cũng suy yếu nhanh.",MEDIUM,WEATHER_CORE,60
v088/v088_c009.mp4,"Trời âm u, đi ngoài đường cảm giác xe lạnh và không thể thiếu những chiếc áo khoác mỏng.",MEDIUM,WEATHER_CORE,70
v088/v088_c010.mp4,"Dự báo sang ngày mai, dù trời vẫn nhiều mây nhưng do không khí lạnh suy yếu,",MEDIUM,WEATHER_CORE,70
v088/v088_c012.mp4,Thời gian lạnh cũng rút ngắn chỉ còn trong buổi sáng.,MEDIUM,WEATHER_CORE,60
v088/v088_c013.mp4,"Đến chưa chiều, nhiệt độ sẽ tăng lên là 25 độ và khả năng đến chủ nhật thì cảm giác mới ấm hẳn",MEDIUM,WEATHER_CORE,70
v088/v088_c014.mp4,khi nhiệt độ tăng lên 28 độ và có lúc hứng nắng nhẹ.,MEDIUM,WEATHER_CORE,70
v088/v088_c015.mp4,"Không riêng Hà Nội, ngày mai hầu khắp miền Bắc cũng xu thế tăng nhiệt.",HIGH,WEATHER_CORE,85
v088/v088_c018.mp4,"Riêng phía Tây, ít chịu ảnh hưởng của không khí lạnh nên nền nhiệt cao hơn hẳn là 27-31 độ.",HIGH,WEATHER_CORE,85
v088/v088_c019.mp4,"Còn ở Nam Bộ, dự báo những cơn mưa xảy ra trong đêm nay tập trung ven biên giới miền Tây.",HIGH,WEATHER_CORE,85
v088/v088_c020.mp4,Gần độ mưa giảm nên nguy cơ rung xét cũng ít khả năng xảy ra hơn.,MEDIUM,WEATHER_CORE,60
v088/v088_c021.mp4,"Sang ngày mai, mưa giảm nhanh, cả ngày trời nắng ráo.",HIGH,WEATHER_CORE,85
v088/v088_c022.mp4,Còn tiếp theo sẽ là phần dự báo thời tiết cho một số thành phố trong 2 ngày cuối tuần.,HIGH,WEATHER_SUPPORT,60
v088/v088_c023.mp4,"Thành phố Hải Phòng dự báo ngày mai trời nhiều mây, nhiệt độ giữa trưa khoảng 25 độ.",HIGH,WEATHER_CORE,85
v088/v088_c024.mp4,"Đến chủ nhật ấm hơn, nhiệt độ tăng lên 27 độ.",HIGH,WEATHER_CORE,85
v088/v088_c025.mp4,Tối và đêm trời xe lạnh 20-22 độ.,MEDIUM,WEATHER_CORE,70
v088/v088_c026.mp4,"Thành phố Đà Nẵng 2 ngày cuối tuần trời nắng đẹp, nhiệt độ không quá 30 độ.",HIGH,WEATHER_CORE,90
v088/v088_c027.mp4,Riêng chiều tối chủ nhật có thể mưa rào nhẹ nhưng rất nhanh.,HIGH,WEATHER_CORE,80
v088/v088_c028.mp4,Tối và đêm trời mát 25 độ.,HIGH,WEATHER_CORE,80
v088/v088_c029.mp4,Thành phố Hồ Chí Minh sang ngày mai cũng không còn mưa như chiều nay nữa.,HIGH,WEATHER_CORE,80
v088/v088_c030.mp4,Nhiệt độ có xu thế tăng lên.,HIGH,WEATHER_CORE,60
v088/v088_c031.mp4,"Đến chủ nhật có nắng nóng, nhiệt độ cao nhất 35 độ.",HIGH,WEATHER_CORE,85
v088/v088_c032.mp4,Thành phố Hồ Chí Minh sang ngày mai cũng không còn mưa như chiều nay nữa.,HIGH,WEATHER_CORE,80
v089/v089_c000.mp4,Còn tiếp theo sẽ là những thông tin dự báo thời tiết đến từ biên tập viên thời tiết Hương Liên.,HIGH,WEATHER_SUPPORT,30
v089/v089_c003.mp4,"Vâng anh Dương, cuối mùa rồi nên không khí lạnh sẽ không mạnh nhưng nó vẫn sẽ làm thay đổi hoàn toàn cảm nhận về thời tiết",MEDIUM,WEATHER_SUPPORT,45
v089/v089_c006.mp4,"Đêm nay, vùng núi từ Lào Cai sang Lạng Sơn là khu vực có mưa trước tiên.",HIGH,WEATHER_CORE,90
v089/v089_c007.mp4,"Sau đó, sáng và trưa mai thì vùng mưa sẽ mở rộng ra khắp Bắc Bộ và đến tối sẽ là từ Thanh Hóa đến Thừa Tiên Huế.",HIGH,WEATHER_CORE,90
v089/v089_c008.mp4,"Cảnh báo mưa vừa mưa to, thậm chí có nơi mưa rất to ở những nơi có màu xanh lá này, bao gồm cả thủ đô Hà Nội.",HIGH,WEATHER_CORE,90
v089/v089_c009.mp4,"Mưa trong giai đoạn giao mùa, nguy cơ cao kèm theo cả 3 hiện tượng thời tiết nguy hiểm đó là gió giật, sấm xét và mưa đá.",HIGH,WEATHER_CORE,90
v089/v089_c011.mp4,"Cùng với mưa, Thanh Hóa và phía đông Bắc Bộ, trong đó có thủ đô Hà Nội, từ đêm mai, thời sẽ trở lạnh khi nhiệt độ giảm xuống.",MEDIUM,WEATHER_CORE,75
v089/v089_c012.mp4,"Sau đó, chúng ta sẽ có một ngày thứ bảy lạnh cả ngày, dự báo nhiệt độ buổi sáng là 21 độ, buổi trưa chiều chỉ 23 độ.",HIGH,WEATHER_CORE,90
v089/v089_c013.mp4,Còn tiếp theo sẽ là phần dự báo thời tiết cho một số thành phố trong đêm nay và ngày mai.,HIGH,WEATHER_SUPPORT,60
v089/v089_c014.mp4,"Đà Nẵng đêm nay không mưa dịu mát 25 độ, sang ngày mai trời nắng nhiệt độ không quá 30 độ.",HIGH,WEATHER_CORE,90
v089/v089_c015.mp4,"Đà Lạt đêm nay cũng tạnh giáo trời rét 15 độ, từ sáng đến chiều mai nắng lên liên tục nhiệt độ cao nhất 26 độ.",MEDIUM,WEATHER_CORE,80
v089/v089_c016.mp4,"Cần Thơ, đêm nay chiều tối mai dự báo có mưa rông, đề phòng gió giật, sấm xét đi kèm, còn sáng đến chiều mai trời nắng khá nóng 34 độ.",HIGH,WEATHER_CORE,90
v090/v090_c000.mp4,Bây giờ chúng ta sẽ cùng lắng nghe thông tin về thời tiết từ biên tập viên Thanh Tùng.,HIGH,WEATHER_SUPPORT,20
v090/v090_c004.mp4,"Thưa quý vị mưa thì chủ yếu là mưa muộn thôi, sau 15 giờ",MEDIUM,WEATHER_CORE,60
v090/v090_c008.mp4,Cho đến 15 giờ chiều thì vẫn có nắng mạnh tại hai khu vực này,HIGH,WEATHER_CORE,85
v090/v090_c020.mp4,Bởi vì ngày mai dự báo là nắng cả ngày,HIGH,WEATHER_CORE,80
v090/v090_c029.mp4,Thời điểm xuất hiện chỉ số tia UV cực đại trên cả ba miền là từ 10 cho đến 14 giờ,HIGH,WEATHER_CORE,90
v090/v090_c032.mp4,Còn bây giờ chúng tôi xin chuyển sang phần dự báo chi tiết cho các thành phố trong 2 ngày đầu tuần,HIGH,WEATHER_SUPPORT,60
v090/v090_c033.mp4,Thủ đô Hà Nội dự báo 2 ngày đầu tuần tới,HIGH,WEATHER_SUPPORT,60
v090/v090_c035.mp4,Đêm và sáng trời mát 27-28 độ,MEDIUM,WEATHER_CORE,70
v090/v090_c036.mp4,Tại Đà Nẵng trời cũng có nắng cả ngày,HIGH,WEATHER_CORE,80
v090/v090_c038.mp4,Điều độ cao nhất là 31-33 độ,MEDIUM,WEATHER_CORE,70
v090/v090_c039.mp4,Đêm và sáng trời mát 27-28 độ,MEDIUM,WEATHER_CORE,70
v090/v090_c041.mp4,Thời tiết 2 ngày đầu tuần khá tương đồng,HIGH,WEATHER_SUPPORT,50
v090/v090_c042.mp4,Giữa trưa trời nóng 34 độ,HIGH,WEATHER_CORE,85
v091/v091_c000.mp4,"Vòng mưa lớn đang gây khó khăn cho công tác tìm kiếm cứu nạn các nạn nhân bị vùi lấp tại khu vực Thủy điện Rào Trang 3, tỉnh Thừa Thiên Huế.",HIGH,WEATHER_CORE,90
